estado,cidade,bairro,tipo,quartos,m2,valor
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,180,1150000
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE II,SOBRADO,3,195,106526
GO,SENADOR CANEDO,JARDINS NÁPOLES,JARDINS,3,204,0
GO,SENADOR CANEDO,JARDINS PORTO,LOTE,0,310,330000
GO,SENADOR CANEDO,JARDINS BARCELONA,JARDINS,0,593,563350
GO,SENADOR CANEDO,JARDINS NÁPOLES,LOTE,0,400,380000
GO,SENADOR CANEDO,JARDINS BARCELONA,CASA,3,159,1200000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,LOTE,0,350,525000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,3,226,0
GO,SENADOR CANEDO,JARDINS PORTO,JARDINS,3,180,0
GO,SENADOR CANEDO,JARDINS PARMA,ÁGIO,0,273,276000
GO,SENADOR CANEDO,RESIDENCIAL BOA VISTA II,CASA,2,73,350000
GO,SENADOR CANEDO,JARDINS BARCELONA,JARDINS,4,266,1990000
GO,SENADOR CANEDO,JARDINS BARCELONA,LINDO,3,231,2200000
GO,SENADOR CANEDO,JARDINS TURIM,LOTE,0,424,110000
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,332,0
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,CASA,3,197,1200000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,190,1500000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁGIO,0,250,354800
GO,SENADOR CANEDO,ESTÂNCIA VARGEM BONITA,ÁGIO,0,484,540000
GO,SENADOR CANEDO,RESIDENCIAL PARAISO II,ESPETACULAR,3,99,0
GO,SENADOR CANEDO,JARDINS BOLONHA,LOTE,0,406,0
GO,SENADOR CANEDO,SÍTIOS VALE DAS BRISAS,CHÁCARA,0,6560,950000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,538,0
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,LOTE,0,500,500000
GO,SENADOR CANEDO,RESIDENCIAL RAVENA,CASA,0,173,188007
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,257,250000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,RESIDÊNCIA,4,259,1980000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,3,228,0
GO,SENADOR CANEDO,SÃO FRANCISCO,CASA,2,82,295000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,510,38272
GO,SENADOR CANEDO,PARQUE ALVORADA,EXCELENTE,4,259,0
GO,SENADOR CANEDO,PARQUE ALVORADA,CASA,3,69,0
GO,SENADOR CANEDO,RESIDENCIAL RAVENA,CASA,3,94,258000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,301,22610
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,265,275000
GO,SENADOR CANEDO,JARDINS NÁPOLES,SOBRADO,4,273,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,3,241,2300000
GO,SENADOR CANEDO,RESIDENCIAL JARDIM CANEDO III,CASA,3,110,350000
GO,SENADOR CANEDO,JARDINS BERLIM,SOBRADO,4,150,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,259,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,JARDINS,0,392,400000
GO,SENADOR CANEDO,JARDINS PORTO,CASA,3,174,0
GO,SENADOR CANEDO,VILA SÃO SEBASTIÃO,CASA,3,130,450000
GO,SENADOR CANEDO,RESIDENCIAL BOA VISTA II,A,3,102,0
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE II,RESIDENCIAL,0,200,105000
GO,SENADOR CANEDO,JARDINS PORTO,LOTE,0,303,275000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,LOTE,0,360,0
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,213,1595000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,SOBRADO,3,180,0
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,VINHAS,0,250,388500
GO,SENADOR CANEDO,ÁREA RURAL DE SENADOR CANEDO,CASA,4,253,1250000
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,CASA,3,103,328000
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,LOTE,0,260,16462
GO,SENADOR CANEDO,JARDINS CAPRI,BELÍSSIMO,3,265,0
GO,SENADOR CANEDO,JARDINS CAPRI,TERRENO,0,271,297312
GO,SENADOR CANEDO,JARDINS NÁPOLES,SOBRADO,3,135,0
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,3,237,0
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,0,213,1650000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,MARAVILHOSA,4,176,1280000
GO,SENADOR CANEDO,JARDINS NÁPOLES,SOBRADO,3,273,0
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,444,0
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,157,1250000
GO,SENADOR CANEDO,JARDIM NOVA GOIÂNIA,SOBRADO,5,346,1290000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,360,2300000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,TERRENO,0,520,898000
GO,SENADOR CANEDO,JARDINS FRANKFURT,ÁGIO,3,110,1066500
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,218,1649000
GO,SENADOR CANEDO,JARDINS PARMA,VENDO,0,278,225000
GO,SENADOR CANEDO,JARDINS PORTO,JARDINS,3,154,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,LOTE,0,360,175000
GO,SENADOR CANEDO,SÍTIOS VALE DAS BRISAS,TERRENO,0,5,1300000
GO,SENADOR CANEDO,RESIDENCIAL VILLA VERDE,LOTE,0,1395,350000
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,BELA,3,190,0
GO,SENADOR CANEDO,JARDINS TURIM,ÁGIO,0,276,368000
GO,SENADOR CANEDO,JARDINS BOLONHA,LUXO,3,222,0
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,278,20850
GO,SENADOR CANEDO,JARDINS NÁPOLES,ÁGIO,0,360,330000
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,4,296,0
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,CASA,3,103,328000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,154,1200000
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,267,241182
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,206,1790000
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,250,229000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,SOBRADO,2,121,90000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,260,0
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,ÁGIO,0,255,312249
GO,SENADOR CANEDO,JARDIM VENEZA,CASA,3,190,1300000
GO,SENADOR CANEDO,JARDINS NÁPOLES,ÁGIO,0,390,350000
GO,SENADOR CANEDO,JARDINS PARMA,EXCELENTE,0,259,258000
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,3,186,1500000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,TERRAS,3,185,0
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,3,212,1659000
GO,SENADOR CANEDO,JARDINS CAPRI,CASA,3,178,0
GO,SENADOR CANEDO,JARDINS BARCELONA,JARDINS,3,225,1950000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,183,0
GO,SENADOR CANEDO,BAIRRO ALVORADA,CASA,3,168,910000
GO,SENADOR CANEDO,SETOR CENTRAL,CASA,3,130,550000
GO,SENADOR CANEDO,SETOR CENTRAL,CASA,2,95,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,175,1250000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,170,1300000
GO,SENADOR CANEDO,ESTÂNCIA VARGEM BONITA,ÁREA,0,13000,5000000
GO,SENADOR CANEDO,JARDINS TURIM,JARDINS,0,260,107319
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,4,246,0
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,CASA,3,109,335000
GO,SENADOR CANEDO,JARDINS PARMA,JARDINS,0,0,110000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,JARDINS,0,431,435000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,230,1990000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,207,1480000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,LOTE,0,250,299500
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,254,19106
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,0,3,100,495000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,290,21778
GO,SENADOR CANEDO,JARDINS FRANKFURT,ÁGIO,3,110,1106930
GO,SENADOR CANEDO,JARDINS CAPRI,"SOBRADO,",4,181,0
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,535,0
GO,SENADOR CANEDO,JARDINS BARCELONA,ÁGIO,0,300,335000
GO,SENADOR CANEDO,RESIDENCIAL VILLA VERDE,VILLA,3,325,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,SOBRADO,5,278,0
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,0,224,1750000
GO,SENADOR CANEDO,RESIDENCIAL JARDIM CANEDO,ÁGIO,3,110,165000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,243,1650000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTES,0,264,220000
GO,SENADOR CANEDO,JARDINS BOLONHA,TERRENO,0,300,248700
GO,SENADOR CANEDO,JARDIM DE TODOS OS SANTOS,CASA,2,71,250000
GO,SENADOR CANEDO,JARDIM DAS OLIVEIRAS,CASA,3,104,350000
GO,SENADOR CANEDO,RESIDENCIAL VILLA VERDE,CASA,3,257,0
GO,SENADOR CANEDO,RESIDENCIAL PARAÍSO,CASA,3,300,0
GO,SENADOR CANEDO,JARDINS BARCELONA,CASA,4,300,0
GO,SENADOR CANEDO,JARDINS PORTO,TERRENO,0,30,0
GO,SENADOR CANEDO,JARDINS BOLONHA,JARDINS,3,226,1750000
GO,SENADOR CANEDO,JARDIM VENEZA,CASA,3,192,0
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,3,300,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,TERRENO,0,360,200000
GO,SENADOR CANEDO,JARDINS TURIM,ÁGIO,0,343,483370
GO,SENADOR CANEDO,SETOR CENTRAL,CONDOMÍNIO,0,300,300000
GO,SENADOR CANEDO,JARDINS PORTO,CASA,3,174,1500000
GO,SENADOR CANEDO,JARDINS CAPRI,CASA,3,274,0
GO,SENADOR CANEDO,RESIDENCIAL PEDRO MIRANDA,CASA,3,125,420000
GO,SENADOR CANEDO,JARDINS CAPRI,CASA,3,177,1590000
GO,SENADOR CANEDO,RESIDENCIAL RAVENA,LINDA,3,115,335000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,CASA,3,158,1300000
GO,SENADOR CANEDO,JARDIM VENEZA,LOTE,0,360,260000
GO,SENADOR CANEDO,JARDINS PORTO,LOTE,0,302,290000
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,3,202,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,TERRAS,3,160,1050000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,666,0
GO,SENADOR CANEDO,ÁREA RURAL DE SENADOR CANEDO,ÁREA,0,109298,7500000
GO,SENADOR CANEDO,JARDINS BARCELONA,JARDINS,0,300,295000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,TERRAS,4,180,0
GO,SENADOR CANEDO,JARDINS CAPRI,CASA,4,220,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,4,235,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,175,0
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,160,1200000
GO,SENADOR CANEDO,SÃO FRANCISCO II,CASA,3,100,440000
GO,SENADOR CANEDO,JARDINS CAPRI,TERRENO,0,306,320000
GO,SENADOR CANEDO,RESIDENCIAL CONDOMÍNIO JARDIM VENEZA,JARDIM,4,246,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,259,1840000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,158,1100000
GO,SENADOR CANEDO,SÃO FRANCISCO II,CASA,2,90,330000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,3,150,920000
GO,SENADOR CANEDO,SETOR CENTRAL,ÁGIO,0,272,270000
GO,SENADOR CANEDO,JARDINS FRANKFURT,ÁGIO,4,150,1370665
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,3,240,0
GO,SENADOR CANEDO,RESIDENCIAL AURORA DAS MANSÕES,ÁGIO,0,305,411699
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,675,0
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,252,1650000
GO,SENADOR CANEDO,VILA SÃO SEBASTIÃO,CASA,3,200,590000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,3,135,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,3,169,1050000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,4,192,1250000
GO,SENADOR CANEDO,JARDINS PARMA,JARDINS,0,265,265000
GO,SENADOR CANEDO,RESIDENCIAL RAVENA,CASA,3,115,335000
GO,SENADOR CANEDO,JARDIM BOUGAINVILLE,ÁGIO,4,150,1379546
GO,SENADOR CANEDO,RESIDENCIAL VALE VERDE,SOBRADO,3,396,0
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,437,0
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,255,260000
GO,SENADOR CANEDO,JARDINS PORTO,CASA,4,303,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,4,185,1500000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,185,1280000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,TERRAS,0,360,250000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,LOTE,0,300,185000
GO,SENADOR CANEDO,JARDIM NOVA GOIÂNIA,SOBRADO,4,230,1800000
GO,SENADOR CANEDO,SÃO FRANCISCO II,CASA,3,100,430000
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE,CASA,3,128,430000
GO,SENADOR CANEDO,JARDINS PARMA,TERRENO,0,420,450000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,CASA,3,100,350000
GO,SENADOR CANEDO,JARDINS NÁPOLES,JARDINS,3,210,1900000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,SOBRADO,4,232,1790000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,VINHAS,0,381,575500
GO,SENADOR CANEDO,SETOR CENTRAL,LINDO,3,280,0
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,CASA,3,157,1100000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,268,0
GO,SENADOR CANEDO,RESIDENCIAL JARDIM CANEDO III,CASA,3,110,350000
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,264,265000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,266,0
GO,SENADOR CANEDO,JARDINS BARCELONA,LOTE,0,336,336000
GO,SENADOR CANEDO,JARDINS NÁPOLES,LOTE,0,386,360000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,166,0
GO,SENADOR CANEDO,SETOR CENTRAL,SOBRADO,3,241,0
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,4,360,0
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,4,268,1700000
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,LOTE,0,260,16462
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,176,1200000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,SOBRADO,4,222,1200000
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,4,298,0
GO,SENADOR CANEDO,RESIDENCIAL BURITI,OPORTUNIDADE,2,133,181500
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,TERRENO,0,270,528000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,2,0,869,600000
GO,SENADOR CANEDO,RESIDENCIAL JARDIM CANEDO,OPORTUNIDADE,2,206,188280
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,CASA,3,197,0
GO,SENADOR CANEDO,JARDINS PORTO,CASA,3,160,980000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,214,1530000
GO,SENADOR CANEDO,RESIDENCIAL RAVENA,CASA,3,161,0
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,??,0,5000,2000000
GO,SENADOR CANEDO,ÁREA RURAL DE SENADOR CANEDO,ÁREA,0,21845,1500000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,164,0
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,647,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,LOTE,0,360,0
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,403,403750
GO,SENADOR CANEDO,JARDINS NÁPOLES,JARDINS,0,362,360000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,EXCELENTE,3,175,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,175,1095000
GO,SENADOR CANEDO,RESIDENCIAL PRADO,LOTE,0,250,95000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,180,0
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DAS FLORES,LOTE,0,280,150000
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,3,246,0
GO,SENADOR CANEDO,JARDINS TURIM,JARDINS,0,305,474000
GO,SENADOR CANEDO,RESIDENCIAL BOA VISTA II,CASA,3,165,430000
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,4,279,1790000
GO,SENADOR CANEDO,JARDINS BERLIM,CASA,3,100,876034
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,0,261,235000
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,4,331,0
GO,SENADOR CANEDO,JARDINS BOLONHA,BAIRRO:,3,338,1750000
GO,SENADOR CANEDO,JARDINS PARMA,JARDINS,0,300,330000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,LOTE,0,260,416000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,SOBRADO,3,200,0
GO,SENADOR CANEDO,JARDIM SEVILHA,OPORTUNIDADE,2,125,99555
GO,SENADOR CANEDO,JARDINS CAPRI,MARAVILHOSO!,4,258,0
GO,SENADOR CANEDO,RESIDENCIAL PRADO,CASA,3,135,450000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,3,222,0
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,225,0
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,274,275000
GO,SENADOR CANEDO,JARDINS BARCELONA,ÁGIO,4,181,399000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,LOTE,0,425,447368
GO,SENADOR CANEDO,JARDINS PARMA,ÁGIO,0,270,280000
GO,SENADOR CANEDO,RECANTO DOS SONHOS,RESIDENCIAL,0,400,300000
GO,SENADOR CANEDO,JARDIM FLAMBOYANT,LOTE,0,265,16769
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,4,153,0
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,CASA,3,109,335000
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,4,196,1600000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,240,1760000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,VENDO,4,228,1540000
GO,SENADOR CANEDO,JARDIM VENEZA,CASA,3,200,1200000
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,4,240,1550000
GO,SENADOR CANEDO,SÃO FRANCISCO II,CASA,3,90,300000
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,4,248,0
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE II,CASA,3,128,69520
GO,SENADOR CANEDO,JARDINS PARMA,ÁGIO,0,293,290000
GO,SENADOR CANEDO,JARDINS FRANKFURT,BAIRRO:,0,760,800000
GO,SENADOR CANEDO,JARDINS PARMA,JARDINS,0,273,110000
GO,SENADOR CANEDO,JARDINS NÁPOLES,OPORTUNIDADE,4,250,0
GO,SENADOR CANEDO,JARDINS CAPRI,JARDINS,0,313,161000
GO,SENADOR CANEDO,RESIDENCIAL MORADA DO BOSQUE II,CASA,3,128,64505
GO,SENADOR CANEDO,JARDINS PARMA,JARDINS,0,277,277380
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,3,305,0
GO,SENADOR CANEDO,JARDINS BERLIM,ÁGIO,4,150,1092296
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,TERRENO,0,270,185000
GO,SENADOR CANEDO,JARDINS CAPRI,CONDOMÍNIO,4,218,0
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,505,310250
GO,SENADOR CANEDO,RESIDENCIAL FLOR DO IPÊ I,OPORTUNIDADE!,3,129,430000
GO,SENADOR CANEDO,SETOR CENTRAL,CASA,4,280,1400000
GO,SENADOR CANEDO,SÍTIOS OLHOS D'AGUA,CHÁCARA,0,10500,4630500
GO,SENADOR CANEDO,SETOR COMERCIAL,ÁGIO,0,250,355364
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,175,0
GO,SENADOR CANEDO,JARDINS PARMA,EXCELENTE,0,337,332000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,158,1250000
GO,SENADOR CANEDO,ESTÂNCIA VARGEM BONITA,CHÁCARA,0,7098,550000
GO,SENADOR CANEDO,JARDINS PORTO,SOBRADO,4,256,1500000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,162,0
GO,SENADOR CANEDO,JARDINS BOLONHA,JARDINS,4,230,0
GO,SENADOR CANEDO,JARDINS CAPRI,SOBRADO,3,200,1800000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,4,250,1850000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,207,1400000
GO,SENADOR CANEDO,RESIDENCIAL JARDIM CANEDO,CASA,3,125,390000
GO,SENADOR CANEDO,SETOR CENTRAL,VINHAS,0,280,445200
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,168,0
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,LOTE,0,350,525000
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,4,213,0
GO,SENADOR CANEDO,JARDINS PARMA,CASA,3,160,0
GO,SENADOR CANEDO,JARDINS BARCELONA,LOTE,0,300,170000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,OPORTUNIDADE,0,307,149000
GO,SENADOR CANEDO,JARDINS CAPRI,LOTE,0,0,270000
GO,SENADOR CANEDO,RESIDENCIAL PARQUE DOS BURITIS,CASA,3,84,350000
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,CASA,3,221,0
GO,SENADOR CANEDO,JARDIM VENEZA,CASA,3,192,1300000
GO,SENADOR CANEDO,JARDINS NÁPOLES,CASA,4,187,1599000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,3,165,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,LOTE,0,360,54027
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,TERRENO,0,300,165000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,250,0
GO,SENADOR CANEDO,ESTÂNCIA VARGEM BONITA,0,0,30000,1050000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,IMÓVEL,0,176,1300000
GO,SENADOR CANEDO,JARDIM VENEZA,MARAVILHOSA,4,198,1180000
GO,SENADOR CANEDO,JARDINS BARCELONA,SOBRADO,3,214,2200000
GO,SENADOR CANEDO,CONDOMÍNIO ALTA VISTA I,CHÁCARA,4,560,0
GO,SENADOR CANEDO,JARDINS BERLIM,SOBRADO,2,121,980000
GO,SENADOR CANEDO,JARDINS PORTO,CASA,3,177,0
GO,SENADOR CANEDO,RESIDENCIAL MARÍLIA,LOTE,0,272,425000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,180,0
GO,SENADOR CANEDO,JARDINS CAPRI,LINDO,4,218,0
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,TERRENO,0,463,0
GO,SENADOR CANEDO,RESIDENCIAL PRADO,LOTE,0,250,120000
GO,SENADOR CANEDO,JARDINS PORTO,JARDINS,0,300,270000
GO,SENADOR CANEDO,SETOR CENTRAL,TERRENO,0,362,327337
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,3,175,1150000
GO,SENADOR CANEDO,JARDINS TURIM,JARDINS,0,375,0
GO,SENADOR CANEDO,JARDINS BOLONHA,SOBRADO,3,240,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,TERRAS,4,192,1250000
GO,SENADOR CANEDO,SETOR CENTRAL 3,LOTE,0,7,2650000
GO,SENADOR CANEDO,JARDINS BOLONHA,LOTE,0,300,340000
GO,SENADOR CANEDO,RESIDENCIAL FLOR DO IPÊ II,LOTE,0,250,80000
GO,SENADOR CANEDO,JARDINS BOLONHA,JARDINS,3,158,1249000
GO,SENADOR CANEDO,JARDINS PARMA,LOTE,0,274,90000
GO,SENADOR CANEDO,JARDINS PORTO,ÁGIO,0,300,300000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CONDOMÍNIO,3,175,0
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,SOBRADO,3,162,1200000
GO,SENADOR CANEDO,CONDOMÍNIO ALTO DA BOA VISTA,LOTE,0,299,420000
GO,SENADOR CANEDO,RESIDENCIAL PEDRO MIRANDA,CASA,3,200,420000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,153,0
